timestamp,temperature,rh,location
2023-03-15T23:43:18Z,5,85,
2023-03-15T23:48:17Z,5,85,
2023-03-15T23:53:17Z,5,85,
2023-03-15T23:58:16Z,5,85,
2023-03-16T00:03:16Z,5,85,
2023-03-16T00:08:15Z,5,85,
2023-03-16T00:13:14Z,5,85,
2023-03-16T00:18:14Z,5,85,
2023-03-16T00:23:13Z,5,85,
2023-03-16T00:28:13Z,5,85,
2023-03-16T00:33:12Z,5,85,
2023-03-16T00:38:12Z,5,85,
2023-03-16T00:43:11Z,5,85,
2023-03-16T00:48:10Z,5,85,
2023-03-16T00:53:10Z,5,85,
2023-03-16T00:58:09Z,5,85,
2023-03-16T01:03:09Z,5,85,
2023-03-16T01:08:08Z,5,85,
2023-03-16T01:13:07Z,5,85,
2023-03-16T01:18:07Z,5,85,
2023-03-16T01:23:06Z,5,85,
2023-03-16T01:28:06Z,5,85,
2023-03-16T01:33:05Z,5,85,
2023-03-16T01:38:05Z,5,85,
2023-03-16T01:43:04Z,5,85,
2023-03-16T01:48:03Z,5,85,
2023-03-16T01:53:03Z,5,85,
2023-03-16T01:58:02Z,5,85,
2023-03-16T02:03:02Z,5,85,
2023-03-16T02:08:01Z,5,85,
2023-03-16T02:13:01Z,5,85,
2023-03-16T02:18:00Z,5,85,
2023-03-16T02:22:59Z,5,85,
2023-03-16T02:27:59Z,5,85,
2023-03-16T02:32:58Z,5,85,
2023-03-16T02:37:58Z,5,85,
2023-03-16T02:42:57Z,5,85,
2023-03-16T02:47:56Z,5,85,
2023-03-16T02:52:56Z,5,85,
2023-03-16T02:57:55Z,5,85,
2023-03-16T03:02:55Z,5,85,
2023-03-16T03:07:54Z,5,85,
2023-03-16T03:12:54Z,5,86,
2023-03-16T03:17:53Z,5,85,
2023-03-16T03:22:52Z,5,86,
2023-03-16T03:27:52Z,5,85,
2023-03-16T03:32:51Z,5,85,
2023-03-16T03:37:51Z,5,85,
2023-03-16T03:42:50Z,5,85,
2023-03-16T03:47:50Z,5,86,
2023-03-16T03:52:49Z,5,85,
2023-03-16T03:57:48Z,5,86,
2023-03-16T04:02:48Z,5,86,
2023-03-16T04:07:47Z,5,86,
2023-03-16T04:12:47Z,5,85,
2023-03-16T04:17:46Z,5,86,
2023-03-16T04:22:45Z,5,86,
2023-03-16T04:27:45Z,5,85,
2023-03-16T04:32:44Z,5,86,
2023-03-16T04:37:44Z,5,86,
2023-03-16T04:42:43Z,5,86,
2023-03-16T04:47:43Z,5,86,
2023-03-16T04:52:42Z,5,86,
2023-03-16T04:57:41Z,5,86,
2023-03-16T05:02:41Z,5,86,
2023-03-16T05:07:40Z,5,86,
2023-03-16T05:12:40Z,5,86,
2023-03-16T05:17:39Z,5,86,
2023-03-16T05:22:39Z,5,86,
2023-03-16T05:27:38Z,5,86,
2023-03-16T05:32:37Z,5,86,
2023-03-16T05:37:37Z,5,86,
2023-03-16T05:42:36Z,5,86,
2023-03-16T05:47:36Z,5,86,
2023-03-16T05:52:35Z,5,86,
2023-03-16T05:57:35Z,5,86,
2023-03-16T06:02:34Z,5,86,
2023-03-16T06:07:33Z,5,86,
2023-03-16T06:12:33Z,5,86,
2023-03-16T06:17:32Z,5,86,
2023-03-16T06:22:32Z,5,86,
2023-03-16T06:27:31Z,5,86,
2023-03-16T06:32:30Z,5,86,
2023-03-16T06:37:30Z,5,86,
2023-03-16T06:42:29Z,5,86,
2023-03-16T06:47:29Z,5,86,
2023-03-16T06:52:28Z,5,86,
2023-03-16T06:57:28Z,5,85,
2023-03-16T07:02:27Z,5,86,
2023-03-16T07:07:26Z,5,86,
2023-03-16T07:12:26Z,5,86,
2023-03-16T07:17:25Z,5,86,
2023-03-16T07:22:25Z,5,86,
2023-03-16T07:27:24Z,5,86,
2023-03-16T07:32:24Z,5,86,
2023-03-16T07:37:23Z,5,86,
2023-03-16T07:42:22Z,5,86,
2023-03-16T07:47:22Z,5,86,
2023-03-16T07:52:21Z,5,86,
2023-03-16T07:57:21Z,5,86,
2023-03-16T08:02:20Z,5,86,
2023-03-16T08:07:19Z,5,86,
2023-03-16T08:12:19Z,5,86,
2023-03-16T08:17:18Z,5,86,
2023-03-16T08:22:18Z,5,86,
2023-03-16T08:27:17Z,5,86,
2023-03-16T08:32:17Z,5,86,
2023-03-16T08:37:16Z,5,86,
2023-03-16T08:42:15Z,5,86,
2023-03-16T08:47:15Z,5,86,
2023-03-16T08:52:14Z,5,86,
2023-03-16T08:57:14Z,5,86,
2023-03-16T09:02:13Z,5,86,
2023-03-16T09:07:13Z,5,86,
2023-03-16T09:12:12Z,5,86,
2023-03-16T09:17:11Z,5,86,
2023-03-16T09:22:11Z,5,86,
2023-03-16T09:27:10Z,5,86,
2023-03-16T09:32:10Z,5,86,
2023-03-16T09:37:09Z,5,86,
2023-03-16T09:42:08Z,5,86,
2023-03-16T09:47:08Z,5,86,
2023-03-16T09:52:07Z,5,86,
2023-03-16T09:57:07Z,5,86,
2023-03-16T10:02:06Z,5,86,
2023-03-16T10:07:06Z,5,86,
2023-03-16T10:12:05Z,5,86,
2023-03-16T10:17:04Z,5,86,
2023-03-16T10:22:04Z,5,86,
2023-03-16T10:27:03Z,5,86,
2023-03-16T10:32:03Z,5,86,
2023-03-16T10:37:02Z,5,86,
2023-03-16T10:42:02Z,5,86,
2023-03-16T10:47:01Z,5,86,
2023-03-16T10:52:00Z,5,86,
2023-03-16T10:57:00Z,5,86,
2023-03-16T11:01:59Z,5,86,
2023-03-16T11:06:59Z,5,86,
2023-03-16T11:11:58Z,5,86,
2023-03-16T11:16:57Z,5,86,
2023-03-16T11:21:57Z,5,86,
2023-03-16T11:26:56Z,5,86,
2023-03-16T11:31:56Z,5,86,
2023-03-16T11:36:55Z,5,86,
2023-03-16T11:41:55Z,5,86,
2023-03-16T11:46:54Z,5,86,
2023-03-16T11:51:53Z,5,86,
2023-03-16T11:56:53Z,5,86,
2023-03-16T12:01:52Z,5,86,
2023-03-16T12:06:52Z,5,86,
2023-03-16T12:11:51Z,5,86,
2023-03-16T12:16:51Z,5,86,
2023-03-16T12:21:50Z,5,86,
2023-03-16T12:26:49Z,5,86,
2023-03-16T12:31:49Z,5,86,
2023-03-16T12:36:48Z,5,86,
2023-03-16T12:41:48Z,5,87,
2023-03-16T12:46:47Z,5,87,
2023-03-16T12:51:46Z,5,86,
2023-03-16T12:56:46Z,6,87,
2023-03-16T13:01:45Z,5,86,
2023-03-16T13:06:45Z,5,87,
2023-03-16T13:11:44Z,6,87,
2023-03-16T13:16:44Z,6,87,
2023-03-16T13:21:43Z,6,86,
2023-03-16T13:26:42Z,6,87,
2023-03-16T13:31:42Z,6,87,
2023-03-16T13:36:41Z,6,87,
2023-03-16T13:41:41Z,5,87,
2023-03-16T13:46:40Z,6,87,
2023-03-16T13:51:40Z,6,87,
2023-03-16T13:56:39Z,6,87,
2023-03-16T14:01:38Z,6,87,
2023-03-16T14:06:38Z,6,87,
2023-03-16T14:11:37Z,6,87,
2023-03-16T14:16:37Z,6,87,
2023-03-16T14:21:36Z,6,87,
2023-03-16T14:26:35Z,6,87,
2023-03-16T14:31:35Z,6,87,
2023-03-16T14:36:34Z,6,87,
2023-03-16T14:41:34Z,6,87,
2023-03-16T14:46:33Z,6,87,
2023-03-16T14:51:33Z,6,87,
2023-03-16T14:56:32Z,6,87,
2023-03-16T15:01:31Z,6,87,
2023-03-16T15:06:31Z,6,87,
2023-03-16T15:11:30Z,6,87,
2023-03-16T15:16:30Z,6,87,
2023-03-16T15:21:29Z,6,87,
2023-03-16T15:26:29Z,6,87,
2023-03-16T15:31:28Z,6,87,
2023-03-16T15:36:27Z,6,87,
2023-03-16T15:41:27Z,6,87,
2023-03-16T15:46:26Z,6,87,
2023-03-16T15:51:26Z,6,87,
2023-03-16T15:56:25Z,6,87,
2023-03-16T16:01:24Z,6,87,
2023-03-16T16:06:24Z,6,87,
2023-03-16T16:11:23Z,6,87,
2023-03-16T16:16:23Z,6,87,
2023-03-16T16:21:22Z,6,87,
2023-03-16T16:26:22Z,6,87,
2023-03-16T16:31:21Z,6,87,
2023-03-16T16:36:20Z,6,87,
2023-03-16T16:41:20Z,6,87,
2023-03-16T16:46:19Z,6,87,
2023-03-16T16:51:19Z,6,87,
2023-03-16T16:56:18Z,6,87,
2023-03-16T17:01:18Z,7,87,
2023-03-16T17:06:17Z,7,87,
2023-03-16T17:11:16Z,6,87,
2023-03-16T17:16:16Z,6,87,
2023-03-16T17:21:15Z,6,87,
2023-03-16T17:26:15Z,6,87,
2023-03-16T17:31:14Z,7,87,
2023-03-16T17:36:13Z,7,87,
2023-03-16T17:41:13Z,7,87,
2023-03-16T17:46:12Z,7,87,
2023-03-16T17:51:12Z,6,87,
2023-03-16T17:56:11Z,7,87,
2023-03-16T18:01:11Z,7,87,
2023-03-16T18:06:10Z,6,87,
2023-03-16T18:11:09Z,7,87,
2023-03-16T18:16:09Z,6,87,
2023-03-16T18:21:08Z,7,87,
2023-03-16T18:26:08Z,7,87,
2023-03-16T18:31:07Z,7,87,
2023-03-16T18:36:07Z,7,87,
2023-03-16T18:41:06Z,7,87,
2023-03-16T18:46:05Z,7,87,
2023-03-16T18:51:05Z,7,87,
2023-03-16T18:56:04Z,7,87,
2023-03-16T19:01:04Z,7,87,
2023-03-16T19:06:03Z,7,87,
2023-03-16T19:11:02Z,7,87,
2023-03-16T19:16:02Z,7,87,
2023-03-16T19:21:01Z,7,87,
2023-03-16T19:26:01Z,7,87,
2023-03-16T19:31:00Z,7,87,
2023-03-16T19:36:00Z,7,87,
2023-03-16T19:40:59Z,7,87,
2023-03-16T19:45:58Z,7,87,
2023-03-16T19:50:58Z,7,88,
2023-03-16T19:55:57Z,7,88,
2023-03-16T20:00:57Z,7,88,
2023-03-16T20:05:56Z,7,88,
2023-03-16T20:10:56Z,7,88,
2023-03-16T20:15:55Z,7,88,
2023-03-16T20:20:54Z,7,88,
2023-03-16T20:25:54Z,7,88,
2023-03-16T20:30:53Z,7,88,
2023-03-16T20:35:53Z,7,88,
2023-03-16T20:40:52Z,7,88,
2023-03-16T20:45:51Z,7,88,
2023-03-16T20:50:51Z,7,88,
2023-03-16T20:55:50Z,7,88,
2023-03-16T21:00:50Z,7,88,
2023-03-16T21:05:49Z,7,88,
2023-03-16T21:10:49Z,7,88,
2023-03-16T21:15:48Z,7,88,
2023-03-16T21:20:47Z,7,88,
2023-03-16T21:25:47Z,7,88,
2023-03-16T21:30:46Z,7,88,
2023-03-16T21:35:46Z,7,88,
2023-03-16T21:40:45Z,7,88,
2023-03-16T21:45:45Z,7,88,
2023-03-16T21:50:44Z,7,88,
2023-03-16T21:55:43Z,7,88,
2023-03-16T22:00:43Z,7,88,
2023-03-16T22:05:42Z,7,88,
2023-03-16T22:10:42Z,7,88,
2023-03-16T22:15:41Z,7,88,
2023-03-16T22:20:40Z,7,88,
2023-03-16T22:25:40Z,7,88,
2023-03-16T22:30:39Z,7,88,
2023-03-16T22:35:39Z,7,88,
2023-03-16T22:40:38Z,7,88,
2023-03-16T22:45:38Z,7,88,
2023-03-16T22:50:37Z,7,88,
2023-03-16T22:55:36Z,7,88,
2023-03-16T23:00:36Z,7,88,
2023-03-16T23:05:35Z,7,88,
2023-03-16T23:10:35Z,7,88,
2023-03-16T23:15:34Z,7,88,
2023-03-16T23:20:34Z,7,88,
2023-03-16T23:25:33Z,7,88,
2023-03-16T23:30:32Z,7,88,
2023-03-16T23:35:32Z,7,88,
2023-03-16T23:40:31Z,7,88,
2023-03-16T23:45:31Z,7,88,
2023-03-16T23:50:30Z,7,88,
2023-03-16T23:55:30Z,7,88,
2023-03-17T00:00:29Z,7,89,
2023-03-17T00:05:28Z,7,88,
2023-03-17T00:10:28Z,7,88,
2023-03-17T00:15:27Z,7,88,
2023-03-17T00:20:27Z,7,88,
2023-03-17T00:25:26Z,7,88,
2023-03-17T00:30:25Z,7,88,
2023-03-17T00:35:25Z,7,88,
2023-03-17T00:40:24Z,7,88,
2023-03-17T00:45:24Z,7,88,
2023-03-17T00:50:23Z,7,88,
2023-03-17T00:55:23Z,7,89,
2023-03-17T01:00:22Z,7,88,
2023-03-17T01:05:21Z,7,89,
2023-03-17T01:10:21Z,7,88,
2023-03-17T01:15:20Z,7,88,
2023-03-17T01:20:20Z,7,88,
2023-03-17T01:25:19Z,7,88,
2023-03-17T01:30:19Z,7,89,
2023-03-17T01:35:18Z,7,88,
2023-03-17T01:40:17Z,7,89,
2023-03-17T01:45:17Z,7,89,
2023-03-17T01:50:16Z,7,88,
2023-03-17T01:55:16Z,7,88,
2023-03-17T02:00:15Z,7,89,
2023-03-17T02:05:14Z,7,89,
2023-03-17T02:10:14Z,7,89,
